path,source_file,kalimat,product,quantity,tipe,speaker,intent,path_abs,feat_path,duration,n_frames,split,id,feature_path,frames
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_572.wav,manual_572.wav,catat 4 kopi,kopi,4.0,manual,mujadid,add_item,,,1.92,,,571,data\features\571.npy,121
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_573.wav,manual_573.wav,catat 5 minyak,minyak,5.0,manual,mujadid,add_item,,,1.632,,,572,data\features\572.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_574.wav,manual_574.wav,catat 2 kopi,kopi,2.0,manual,mujadid,add_item,,,2.144,,,573,data\features\573.npy,135
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_575.wav,manual_575.wav,catat 5 telur,telur,5.0,manual,mujadid,add_item,,,1.696,,,574,data\features\574.npy,107
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_576.wav,manual_576.wav,catat 1 mie,mie,1.0,manual,mujadid,add_item,,,1.632,,,575,data\features\575.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_577.wav,manual_577.wav,catat 4 susu,susu,4.0,manual,mujadid,add_item,,,1.856,,,576,data\features\576.npy,117
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_578.wav,manual_578.wav,catat 3 beras,beras,3.0,manual,mujadid,add_item,,,1.728,,,577,data\features\577.npy,109
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_579.wav,manual_579.wav,catat 3 sabun,sabun,3.0,manual,mujadid,add_item,,,1.856,,,578,data\features\578.npy,117
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_580.wav,manual_580.wav,catat 5 mie,mie,5.0,manual,mujadid,add_item,,,1.6,,,579,data\features\579.npy,101
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_581.wav,manual_581.wav,catat 1 susu,susu,1.0,manual,mujadid,add_item,,,2.048,,,580,data\features\580.npy,129
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_582.wav,manual_582.wav,catat 1 mie,mie,1.0,manual,mujadid,add_item,,,1.632,,,581,data\features\581.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_583.wav,manual_583.wav,catat 5 mie,mie,5.0,manual,mujadid,add_item,,,1.664,,,582,data\features\582.npy,105
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_584.wav,manual_584.wav,catat 2 teh,teh,2.0,manual,mujadid,add_item,,,1.568,,,583,data\features\583.npy,99
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_585.wav,manual_585.wav,catat 1 gula,gula,1.0,manual,mujadid,add_item,,,1.696,,,584,data\features\584.npy,107
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_586.wav,manual_586.wav,catat 1 telur,telur,1.0,manual,mujadid,add_item,,,1.6,,,585,data\features\585.npy,101
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_587.wav,manual_587.wav,catat 5 kopi,kopi,5.0,manual,mujadid,add_item,,,1.696,,,586,data\features\586.npy,107
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_588.wav,manual_588.wav,catat 2 sabun,sabun,2.0,manual,mujadid,add_item,,,1.696,,,587,data\features\587.npy,107
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_589.wav,manual_589.wav,catat 2 beras,beras,2.0,manual,mujadid,add_item,,,1.92,,,588,data\features\588.npy,121
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_590.wav,manual_590.wav,catat 4 air mineral,air mineral,4.0,manual,mujadid,add_item,,,2.624,,,589,data\features\589.npy,165
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_591.wav,manual_591.wav,catat 4 minyak,minyak,4.0,manual,mujadid,add_item,,,1.664,,,590,data\features\590.npy,105
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_592.wav,manual_592.wav,catat 1 sabun,sabun,1.0,manual,mujadid,add_item,,,1.632,,,591,data\features\591.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_593.wav,manual_593.wav,catat 4 teh,teh,4.0,manual,mujadid,add_item,,,1.504,,,592,data\features\592.npy,95
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_594.wav,manual_594.wav,catat 5 beras,beras,5.0,manual,mujadid,add_item,,,1.696,,,593,data\features\593.npy,107
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_595.wav,manual_595.wav,catat 1 minyak,minyak,1.0,manual,mujadid,add_item,,,1.6,,,594,data\features\594.npy,101
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_596.wav,manual_596.wav,catat 3 teh,teh,3.0,manual,mujadid,add_item,,,1.632,,,595,data\features\595.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_597.wav,manual_597.wav,catat 5 gula,gula,5.0,manual,mujadid,add_item,,,1.76,,,596,data\features\596.npy,111
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_598.wav,manual_598.wav,catat 2 teh,teh,2.0,manual,mujadid,add_item,,,1.632,,,597,data\features\597.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_599.wav,manual_599.wav,catat 3 minyak,minyak,3.0,manual,mujadid,add_item,,,1.952,,,598,data\features\598.npy,123
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_600.wav,manual_600.wav,catat 5 minyak,minyak,5.0,manual,mujadid,add_item,,,2.104,,,599,data\features\599.npy,132
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_601.wav,manual_601.wav,catat 5 susu,susu,5.0,manual,mujadid,add_item,,,1.76,,,600,data\features\600.npy,111
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_602.wav,manual_602.wav,catat 4 air mineral,air mineral,4.0,manual,mujadid,add_item,,,2.4,,,601,data\features\601.npy,151
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_603.wav,manual_603.wav,catat 3 mie,mie,3.0,manual,mujadid,add_item,,,1.728,,,602,data\features\602.npy,109
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_604.wav,manual_604.wav,catat 1 mie,mie,1.0,manual,mujadid,add_item,,,1.6,,,603,data\features\603.npy,101
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_605.wav,manual_605.wav,catat 1 minyak,minyak,1.0,manual,mujadid,add_item,,,1.728,,,604,data\features\604.npy,109
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_606.wav,manual_606.wav,catat 2 sabun,sabun,2.0,manual,mujadid,add_item,,,1.76,,,605,data\features\605.npy,111
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_607.wav,manual_607.wav,catat 4 telur,telur,4.0,manual,mujadid,add_item,,,1.92,,,606,data\features\606.npy,121
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_608.wav,manual_608.wav,catat 4 teh,teh,4.0,manual,mujadid,add_item,,,1.984,,,607,data\features\607.npy,125
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_609.wav,manual_609.wav,catat 3 kopi,kopi,3.0,manual,mujadid,add_item,,,1.92,,,608,data\features\608.npy,121
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_610.wav,manual_610.wav,catat 4 teh,teh,4.0,manual,mujadid,add_item,,,1.792,,,609,data\features\609.npy,113
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_611.wav,manual_611.wav,catat 3 teh,teh,3.0,manual,mujadid,add_item,,,1.664,,,610,data\features\610.npy,105
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_612.wav,manual_612.wav,catat 3 sabun,sabun,3.0,manual,mujadid,add_item,,,1.856,,,611,data\features\611.npy,117
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_613.wav,manual_613.wav,catat 1 air mineral,air mineral,1.0,manual,mujadid,add_item,,,2.752,,,612,data\features\612.npy,173
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_614.wav,manual_614.wav,catat 2 teh,teh,2.0,manual,mujadid,add_item,,,1.504,,,613,data\features\613.npy,95
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_615.wav,manual_615.wav,catat 5 gula,gula,5.0,manual,mujadid,add_item,,,1.76,,,614,data\features\614.npy,111
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_616.wav,manual_616.wav,catat 4 beras,beras,4.0,manual,mujadid,add_item,,,1.728,,,615,data\features\615.npy,109
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_617.wav,manual_617.wav,catat 2 susu,susu,2.0,manual,mujadid,add_item,,,1.728,,,616,data\features\616.npy,109
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_618.wav,manual_618.wav,catat 1 telur,telur,1.0,manual,mujadid,add_item,,,1.92,,,617,data\features\617.npy,121
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_619.wav,manual_619.wav,catat 5 susu,susu,5.0,manual,mujadid,add_item,,,1.76,,,618,data\features\618.npy,111
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_620.wav,manual_620.wav,catat 1 minyak,minyak,1.0,manual,mujadid,add_item,,,1.76,,,619,data\features\619.npy,111
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_621.wav,manual_621.wav,catat 3 minyak,minyak,3.0,manual,mujadid,add_item,,,1.76,,,620,data\features\620.npy,111
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_622.wav,manual_622.wav,catat 4 air mineral,air mineral,4.0,manual,mujadid,add_item,,,2.368,,,621,data\features\621.npy,149
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_623.wav,manual_623.wav,catat 1 telur,telur,1.0,manual,mujadid,add_item,,,2.334,,,622,data\features\622.npy,146
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_624.wav,manual_624.wav,catat 5 air mineral,air mineral,5.0,manual,mujadid,add_item,,,2.336,,,623,data\features\623.npy,147
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_625.wav,manual_625.wav,catat 3 teh,teh,3.0,manual,mujadid,add_item,,,1.632,,,624,data\features\624.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_626.wav,manual_626.wav,catat 3 gula,gula,3.0,manual,mujadid,add_item,,,1.792,,,625,data\features\625.npy,113
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_627.wav,manual_627.wav,catat 2 telur,telur,2.0,manual,mujadid,add_item,,,1.568,,,626,data\features\626.npy,99
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_628.wav,manual_628.wav,catat 3 susu,susu,3.0,manual,mujadid,add_item,,,1.856,,,627,data\features\627.npy,117
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_629.wav,manual_629.wav,catat 1 sabun,sabun,1.0,manual,mujadid,add_item,,,1.952,,,628,data\features\628.npy,123
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_630.wav,manual_630.wav,catat 3 teh,teh,3.0,manual,mujadid,add_item,,,1.792,,,629,data\features\629.npy,113
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_631.wav,manual_631.wav,catat 4 kopi,kopi,4.0,manual,mujadid,add_item,,,1.984,,,630,data\features\630.npy,125
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_632.wav,manual_632.wav,catat 5 kopi,kopi,5.0,manual,mujadid,add_item,,,1.824,,,631,data\features\631.npy,115
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_633.wav,manual_633.wav,catat 1 telur,telur,1.0,manual,mujadid,add_item,,,1.568,,,632,data\features\632.npy,99
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_634.wav,manual_634.wav,catat 4 mie,mie,4.0,manual,mujadid,add_item,,,1.632,,,633,data\features\633.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_635.wav,manual_635.wav,catat 2 mie,mie,2.0,manual,mujadid,add_item,,,1.408,,,634,data\features\634.npy,89
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_636.wav,manual_636.wav,catat 3 susu,susu,3.0,manual,mujadid,add_item,,,1.696,,,635,data\features\635.npy,107
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_637.wav,manual_637.wav,catat 4 sabun,sabun,4.0,manual,mujadid,add_item,,,2.016,,,636,data\features\636.npy,127
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_638.wav,manual_638.wav,catat 1 sabun,sabun,1.0,manual,mujadid,add_item,,,1.984,,,637,data\features\637.npy,125
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_639.wav,manual_639.wav,catat 5 minyak,minyak,5.0,manual,mujadid,add_item,,,1.696,,,638,data\features\638.npy,107
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_640.wav,manual_640.wav,catat 2 air mineral,air mineral,2.0,manual,mujadid,add_item,,,2.208,,,639,data\features\639.npy,139
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_641.wav,manual_641.wav,catat 4 susu,susu,4.0,manual,mujadid,add_item,,,1.952,,,640,data\features\640.npy,123
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_642.wav,manual_642.wav,catat 3 air mineral,air mineral,3.0,manual,mujadid,add_item,,,2.272,,,641,data\features\641.npy,143
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_643.wav,manual_643.wav,catat 5 teh,teh,5.0,manual,mujadid,add_item,,,1.6,,,642,data\features\642.npy,101
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_644.wav,manual_644.wav,catat 5 beras,beras,5.0,manual,mujadid,add_item,,,1.728,,,643,data\features\643.npy,109
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_645.wav,manual_645.wav,catat 1 air mineral,air mineral,1.0,manual,mujadid,add_item,,,2.304,,,644,data\features\644.npy,145
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_646.wav,manual_646.wav,catat 2 minyak,minyak,2.0,manual,mujadid,add_item,,,1.696,,,645,data\features\645.npy,107
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_647.wav,manual_647.wav,catat 3 teh,teh,3.0,manual,mujadid,add_item,,,1.856,,,646,data\features\646.npy,117
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_648.wav,manual_648.wav,catat 2 susu,susu,2.0,manual,mujadid,add_item,,,1.792,,,647,data\features\647.npy,113
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_649.wav,manual_649.wav,catat 5 sabun,sabun,5.0,manual,mujadid,add_item,,,1.888,,,648,data\features\648.npy,119
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_650.wav,manual_650.wav,catat 4 minyak,minyak,4.0,manual,mujadid,add_item,,,1.792,,,649,data\features\649.npy,113
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_651.wav,manual_651.wav,catat 2 air mineral,air mineral,2.0,manual,deri,add_item,,,1.76,,,650,data\features\650.npy,111
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_652.wav,manual_652.wav,catat 1 mie,mie,1.0,manual,deri,add_item,,,1.952,,,651,data\features\651.npy,123
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_653.wav,manual_653.wav,catat 2 susu,susu,2.0,manual,deri,add_item,,,1.824,,,652,data\features\652.npy,115
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_654.wav,manual_654.wav,catat 1 beras,beras,1.0,manual,deri,add_item,,,2.272,,,653,data\features\653.npy,143
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_655.wav,manual_655.wav,catat 5 kopi,kopi,5.0,manual,deri,add_item,,,2.144,,,654,data\features\654.npy,135
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_656.wav,manual_656.wav,catat 4 gula,gula,4.0,manual,deri,add_item,,,1.76,,,655,data\features\655.npy,111
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_657.wav,manual_657.wav,catat 2 kopi,kopi,2.0,manual,deri,add_item,,,1.984,,,656,data\features\656.npy,125
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_658.wav,manual_658.wav,catat 4 mie,mie,4.0,manual,deri,add_item,,,1.824,,,657,data\features\657.npy,115
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_659.wav,manual_659.wav,catat 3 sabun,sabun,3.0,manual,deri,add_item,,,2.176,,,658,data\features\658.npy,137
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_660.wav,manual_660.wav,catat 2 teh,teh,2.0,manual,deri,add_item,,,1.76,,,659,data\features\659.npy,111
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_661.wav,manual_661.wav,catat 5 beras,beras,5.0,manual,deri,add_item,,,2.016,,,660,data\features\660.npy,127
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_662.wav,manual_662.wav,catat 4 gula,gula,4.0,manual,deri,add_item,,,2.112,,,661,data\features\661.npy,133
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_663.wav,manual_663.wav,catat 2 mie,mie,2.0,manual,deri,add_item,,,1.792,,,662,data\features\662.npy,113
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_664.wav,manual_664.wav,catat 4 telur,telur,4.0,manual,deri,add_item,,,1.792,,,663,data\features\663.npy,113
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_665.wav,manual_665.wav,catat 2 minyak,minyak,2.0,manual,deri,add_item,,,1.728,,,664,data\features\664.npy,109
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_666.wav,manual_666.wav,catat 4 beras,beras,4.0,manual,deri,add_item,,,2.304,,,665,data\features\665.npy,145
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_667.wav,manual_667.wav,catat 1 susu,susu,1.0,manual,deri,add_item,,,2.24,,,666,data\features\666.npy,141
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_668.wav,manual_668.wav,catat 5 telur,telur,5.0,manual,deri,add_item,,,2.176,,,667,data\features\667.npy,137
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_669.wav,manual_669.wav,catat 2 sabun,sabun,2.0,manual,deri,add_item,,,2.176,,,668,data\features\668.npy,137
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_670.wav,manual_670.wav,catat 2 beras,beras,2.0,manual,deri,add_item,,,2.112,,,669,data\features\669.npy,133
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_671.wav,manual_671.wav,catat 2 beras,beras,2.0,manual,deri,add_item,,,2.112,,,670,data\features\670.npy,133
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_672.wav,manual_672.wav,catat 3 minyak,minyak,3.0,manual,deri,add_item,,,1.824,,,671,data\features\671.npy,115
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_673.wav,manual_673.wav,catat 2 teh,teh,2.0,manual,deri,add_item,,,1.472,,,672,data\features\672.npy,93
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_674.wav,manual_674.wav,catat 5 beras,beras,5.0,manual,deri,add_item,,,2.208,,,673,data\features\673.npy,139
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_675.wav,manual_675.wav,catat 4 beras,beras,4.0,manual,deri,add_item,,,2.376,,,674,data\features\674.npy,149
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_676.wav,manual_676.wav,catat 1 gula,gula,1.0,manual,deri,add_item,,,2.534,,,675,data\features\675.npy,159
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_677.wav,manual_677.wav,catat 4 mie,mie,4.0,manual,deri,add_item,,,2.618,,,676,data\features\676.npy,164
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_678.wav,manual_678.wav,catat 4 teh,teh,4.0,manual,deri,add_item,,,2.696,,,677,data\features\677.npy,169
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_679.wav,manual_679.wav,catat 5 kopi,kopi,5.0,manual,deri,add_item,,,2.72,,,678,data\features\678.npy,171
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_680.wav,manual_680.wav,catat 4 telur,telur,4.0,manual,deri,add_item,,,2.18,,,679,data\features\679.npy,137
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_681.wav,manual_681.wav,catat 2 air mineral,air mineral,2.0,manual,deri,add_item,,,2.88,,,680,data\features\680.npy,181
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_682.wav,manual_682.wav,catat 2 kopi,kopi,2.0,manual,deri,add_item,,,2.28,,,681,data\features\681.npy,143
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_683.wav,manual_683.wav,catat 1 minyak,minyak,1.0,manual,deri,add_item,,,2.756,,,682,data\features\682.npy,173
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_684.wav,manual_684.wav,catat 1 telur,telur,1.0,manual,deri,add_item,,,2.558,,,683,data\features\683.npy,160
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_685.wav,manual_685.wav,catat 3 sabun,sabun,3.0,manual,deri,add_item,,,2.324,,,684,data\features\684.npy,146
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_686.wav,manual_686.wav,catat 1 sabun,sabun,1.0,manual,deri,add_item,,,2.846,,,685,data\features\685.npy,178
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_687.wav,manual_687.wav,catat 1 beras,beras,1.0,manual,deri,add_item,,,2.624,,,686,data\features\686.npy,165
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_688.wav,manual_688.wav,catat 5 minyak,minyak,5.0,manual,deri,add_item,,,2.138,,,687,data\features\687.npy,134
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_689.wav,manual_689.wav,catat 3 teh,teh,3.0,manual,deri,add_item,,,2.326,,,688,data\features\688.npy,146
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_690.wav,manual_690.wav,catat 4 telur,telur,4.0,manual,deri,add_item,,,2.458,,,689,data\features\689.npy,154
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_691.wav,manual_691.wav,catat 1 kopi,kopi,1.0,manual,deri,add_item,,,2.232,,,690,data\features\690.npy,140
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_692.wav,manual_692.wav,catat 5 gula,gula,5.0,manual,deri,add_item,,,2.472,,,691,data\features\691.npy,155
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_693.wav,manual_693.wav,catat 1 teh,teh,1.0,manual,deri,add_item,,,2.27,,,692,data\features\692.npy,142
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_694.wav,manual_694.wav,catat 4 gula,gula,4.0,manual,deri,add_item,,,2.58,,,693,data\features\693.npy,162
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_695.wav,manual_695.wav,catat 2 kopi,kopi,2.0,manual,deri,add_item,,,2.44,,,694,data\features\694.npy,153
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_696.wav,manual_696.wav,catat 2 susu,susu,2.0,manual,deri,add_item,,,2.398,,,695,data\features\695.npy,150
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_697.wav,manual_697.wav,catat 3 telur,telur,3.0,manual,deri,add_item,,,2.716,,,696,data\features\696.npy,170
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_698.wav,manual_698.wav,catat 3 minyak,minyak,3.0,manual,deri,add_item,,,2.322,,,697,data\features\697.npy,146
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_699.wav,manual_699.wav,catat 3 minyak,minyak,3.0,manual,deri,add_item,,,2.968,,,698,data\features\698.npy,186
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_700.wav,manual_700.wav,catat 1 susu,susu,1.0,manual,deri,add_item,,,2.36,,,699,data\features\699.npy,148
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_701.wav,manual_701.wav,catat 4 telur,telur,4.0,manual,deri,add_item,,,2.688,,,700,data\features\700.npy,169
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_702.wav,manual_702.wav,catat 3 teh,teh,3.0,manual,deri,add_item,,,2.716,,,701,data\features\701.npy,170
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_703.wav,manual_703.wav,catat 3 mie,mie,3.0,manual,deri,add_item,,,2.66,,,702,data\features\702.npy,167
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_704.wav,manual_704.wav,catat 4 gula,gula,4.0,manual,deri,add_item,,,2.72,,,703,data\features\703.npy,171
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_705.wav,manual_705.wav,catat 5 air mineral,air mineral,5.0,manual,deri,add_item,,,3.068,,,704,data\features\704.npy,192
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_706.wav,manual_706.wav,catat 2 air mineral,air mineral,2.0,manual,deri,add_item,,,2.896,,,705,data\features\705.npy,182
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_707.wav,manual_707.wav,catat 1 teh,teh,1.0,manual,deri,add_item,,,2.254,,,706,data\features\706.npy,141
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_708.wav,manual_708.wav,catat 3 gula,gula,3.0,manual,deri,add_item,,,2.364,,,707,data\features\707.npy,148
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_709.wav,manual_709.wav,catat 5 susu,susu,5.0,manual,deri,add_item,,,2.892,,,708,data\features\708.npy,181
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_710.wav,manual_710.wav,catat 5 susu,susu,5.0,manual,deri,add_item,,,2.864,,,709,data\features\709.npy,180
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_711.wav,manual_711.wav,catat 4 teh,teh,4.0,manual,deri,add_item,,,2.314,,,710,data\features\710.npy,145
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_712.wav,manual_712.wav,catat 1 telur,telur,1.0,manual,deri,add_item,,,2.4,,,711,data\features\711.npy,151
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_713.wav,manual_713.wav,catat 3 beras,beras,3.0,manual,deri,add_item,,,2.72,,,712,data\features\712.npy,171
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_714.wav,manual_714.wav,catat 1 sabun,sabun,1.0,manual,deri,add_item,,,2.804,,,713,data\features\713.npy,176
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_715.wav,manual_715.wav,catat 5 telur,telur,5.0,manual,deri,add_item,,,3.004,,,714,data\features\714.npy,188
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_716.wav,manual_716.wav,catat 3 susu,susu,3.0,manual,deri,add_item,,,2.464,,,715,data\features\715.npy,155
